,R,G,B
train_33033,49.541473388671875,62.44279479980469,59.73359680175781
train_33034,63.58573913574219,76.26011657714844,72.12959289550781
train_33035,57.652557373046875,70.19599914550781,60.829193115234375
train_33036,61.86320495605469,78.76786804199219,70.68386840820312
train_33037,144.62274169921875,140.7655487060547,129.39305114746094
train_33038,92.86024475097656,100.73866271972656,87.56498718261719
train_33039,163.36463928222656,149.0338897705078,127.71144104003906
train_33040,29.96160888671875,46.10801696777344,33.68754577636719
train_33041,48.823944091796875,65.88533020019531,48.34385681152344
train_33042,52.169525146484375,68.37532043457031,54.22981262207031
train_33043,7.969390869140625,20.098648071289062,23.445114135742188
train_33044,71.86251831054688,86.18775939941406,77.0562744140625
train_33045,70.156982421875,76.19265747070312,71.08830261230469
train_33046,48.09001159667969,56.02033996582031,42.57130432128906
train_33047,145.5853271484375,150.70321655273438,143.79830932617188
train_33048,40.31072998046875,51.58528137207031,48.44596862792969
train_33049,32.37022399902344,47.21781921386719,39.576171875
train_33050,49.22224426269531,52.39356994628906,37.764862060546875
train_33051,62.38676452636719,65.5439453125,56.01934814453125
train_33052,72.31362915039062,79.24720764160156,69.0467529296875
train_33053,166.3538360595703,153.34461975097656,137.69723510742188
train_33054,76.75265502929688,71.27674865722656,58.76799011230469
train_33055,41.276824951171875,48.27445983886719,29.9776611328125
train_33056,58.495086669921875,73.64825439453125,65.77644348144531
train_33057,59.08335876464844,71.22856140136719,69.451904296875
train_33058,142.09841918945312,140.32394409179688,125.93696594238281
train_33059,62.16532897949219,75.26242065429688,65.41024780273438
train_33060,75.45567321777344,84.15168762207031,72.83052062988281
train_33061,38.819183349609375,55.84196472167969,50.92131042480469
train_33062,100.94305419921875,94.22894287109375,77.02091979980469
train_33063,116.23857116699219,116.31327819824219,105.22372436523438
train_33064,120.13383483886719,122.27439880371094,109.04391479492188
train_33065,82.84951782226562,87.05918884277344,66.81095886230469
train_33066,37.20429992675781,53.06288146972656,49.77972412109375
train_33067,90.3472900390625,93.29035949707031,81.05696105957031
train_33068,94.78619384765625,102.91290283203125,106.92317199707031
train_33069,124.53135681152344,127.48545837402344,118.96363830566406
train_33070,57.22691345214844,60.81031799316406,54.34330749511719
train_33071,71.38972473144531,81.8017578125,68.54788208007812
train_33072,43.225921630859375,55.02851867675781,46.69624328613281
train_33073,59.30671691894531,65.91079711914062,49.9180908203125
train_33074,77.74015808105469,88.96113586425781,81.03788757324219
train_33075,76.66069030761719,92.35845947265625,86.93959045410156
train_33076,105.43142700195312,108.44923400878906,94.04930114746094
train_33077,31.891265869140625,47.081939697265625,36.62896728515625
train_33078,123.93643188476562,124.27711486816406,115.46572875976562
train_33079,58.39292907714844,68.76545715332031,58.60475158691406
train_33080,191.8958740234375,192.71847534179688,185.88844299316406
train_33081,151.04920959472656,158.56906127929688,146.10206604003906
train_33082,65.87686157226562,84.98031616210938,82.69276428222656
train_33083,153.2881317138672,156.75872802734375,147.3572540283203
train_33084,70.85508728027344,78.04562377929688,72.10443115234375
train_33085,78.83518981933594,85.93096923828125,73.15800476074219
train_33086,69.71994018554688,77.54490661621094,69.46072387695312
train_33087,99.04219055175781,111.02833557128906,104.43389892578125
train_33088,36.79747009277344,46.132904052734375,41.68852233886719
train_33089,42.54307556152344,50.923675537109375,45.305755615234375
train_33090,113.84474182128906,116.93580627441406,110.79396057128906
train_33091,94.50395202636719,104.7960205078125,95.73907470703125
train_33092,50.55242919921875,63.15901184082031,55.62580871582031
train_33093,55.192718505859375,62.03733825683594,47.80632019042969
train_33094,38.757568359375,53.53599548339844,45.59577941894531
train_33095,65.04962158203125,75.88337707519531,65.16868591308594
train_33096,99.87644958496094,109.20669555664062,93.89927673339844
train_33097,38.39442443847656,51.77497863769531,48.1357421875
train_33098,87.52166748046875,80.74520874023438,57.745635986328125
train_33099,52.69737243652344,71.87319946289062,76.081787109375
train_33100,42.40803527832031,55.30751037597656,51.00679016113281
train_33101,28.473678588867188,41.040069580078125,41.45721435546875
train_33102,125.79508972167969,122.16084289550781,110.48916625976562
train_33103,151.50575256347656,151.2996826171875,138.63192749023438
train_33104,56.920501708984375,67.11109924316406,60.32893371582031
train_33105,52.174835205078125,58.356597900390625,46.95576477050781
train_33106,54.31513977050781,66.14823913574219,52.05747985839844
train_33107,94.52687072753906,94.46054077148438,74.32002258300781
train_33108,43.15205383300781,58.5130615234375,52.56101989746094
train_33109,155.4755401611328,140.35964965820312,124.23593139648438
train_33110,74.44822692871094,88.50984191894531,82.03475952148438
train_33111,49.12767028808594,50.94453430175781,42.94319152832031
train_33112,56.69007873535156,64.6900634765625,61.995574951171875
train_33113,33.065643310546875,44.382354736328125,33.0546875
train_33114,120.71916198730469,127.84097290039062,116.99002075195312
train_33115,89.42506408691406,104.27371215820312,97.27694702148438
train_33116,103.16044616699219,110.4852294921875,100.10675048828125
train_33117,85.02188110351562,85.48330688476562,60.701690673828125
train_33118,24.033615112304688,38.22502136230469,28.885269165039062
train_33119,63.505126953125,78.79972839355469,73.25132751464844
train_33120,107.37747192382812,112.13174438476562,100.8447265625
train_33121,42.841156005859375,55.57005310058594,51.304351806640625
train_33122,58.13822937011719,75.21969604492188,69.12574768066406
train_33123,76.31590270996094,82.92880249023438,74.33213806152344
train_33124,63.76618957519531,80.33015441894531,64.69142150878906
train_33125,42.205596923828125,53.77018737792969,33.755584716796875
train_33126,54.230316162109375,67.29743957519531,63.48081970214844
train_33127,51.50714111328125,67.2872314453125,64.28033447265625
train_33128,52.1552734375,63.092742919921875,53.75433349609375
train_33129,77.1314697265625,91.01889038085938,89.8175048828125
train_33130,66.26383972167969,75.29664611816406,64.40684509277344
train_33131,60.65336608886719,67.49371337890625,61.52716064453125
train_33132,90.20530700683594,102.63685607910156,92.05091857910156
train_33133,108.46089172363281,113.69241333007812,98.16911315917969
train_33134,42.16389465332031,58.361175537109375,50.526702880859375
train_33135,52.85975646972656,65.5498046875,48.82795715332031
train_33136,33.280487060546875,42.164764404296875,39.48089599609375
train_33137,97.63670349121094,99.85914611816406,90.60427856445312
train_33138,39.52581787109375,53.77427673339844,56.46917724609375
train_33139,92.07669067382812,100.8839111328125,94.09512329101562
train_33140,157.03309631347656,154.02532958984375,144.0357208251953
train_33141,59.70774841308594,77.6856689453125,71.47792053222656
train_33142,153.17234802246094,145.25997924804688,124.93955993652344
train_33143,101.13531494140625,104.77241516113281,89.70974731445312
train_33144,60.27095031738281,73.09228515625,67.8724365234375
train_33145,92.36112976074219,88.56973266601562,68.59846496582031
train_33146,55.791107177734375,67.36616516113281,60.02293395996094
train_33147,130.89242553710938,131.48399353027344,122.36512756347656
train_33148,28.947540283203125,44.69743347167969,27.050628662109375
train_33149,68.10902404785156,79.55593872070312,72.79461669921875
train_33150,135.02064514160156,133.4423828125,114.09095764160156
train_33151,45.50390625,57.474578857421875,48.73077392578125
train_33152,32.546295166015625,43.95225524902344,32.17088317871094
train_33153,50.492095947265625,62.508087158203125,54.351348876953125
train_33154,85.78919982910156,96.80352783203125,88.50408935546875
train_33155,70.77229309082031,76.32319641113281,68.83099365234375
train_33156,75.59053039550781,81.82095336914062,73.57009887695312
train_33157,102.28955078125,107.3603515625,82.12823486328125
train_33158,55.76686096191406,71.94021606445312,67.58648681640625
train_33159,90.46316528320312,96.89634704589844,85.98394775390625
train_33160,47.12107849121094,64.13642883300781,60.82264709472656
train_33161,56.07476806640625,66.73808288574219,51.257843017578125
train_33162,44.13128662109375,53.69673156738281,35.733306884765625
train_33163,36.31968688964844,45.77970886230469,40.9500732421875
train_33164,52.95796203613281,63.74775695800781,51.35475158691406
train_33165,104.73316955566406,95.61285400390625,70.08419799804688
train_33166,34.07257080078125,49.94647216796875,42.02984619140625
train_33167,141.0464630126953,119.73667907714844,80.75236511230469
train_33168,112.06544494628906,110.25,96.04150390625
train_33169,65.192138671875,72.64250183105469,66.16377258300781
train_33170,136.9425811767578,111.92678833007812,84.19091796875
train_33171,45.27919006347656,57.79737854003906,56.30134582519531
train_33172,32.85035705566406,50.43572998046875,46.66766357421875
train_33173,68.50555419921875,80.10687255859375,70.69866943359375
train_33174,118.94039916992188,105.23377990722656,84.26786804199219
train_33175,59.15107727050781,63.80683898925781,45.91816711425781
train_33176,94.99620056152344,93.5211181640625,78.5108642578125
train_33177,67.24452209472656,77.89126586914062,67.62635803222656
train_33178,70.31132507324219,78.95780944824219,65.88650512695312
train_33179,80.30224609375,88.45803833007812,78.39039611816406
train_33180,80.88577270507812,93.76997375488281,91.23094177246094
train_33181,37.38719177246094,50.315093994140625,45.031402587890625
train_33182,44.3734130859375,60.4228515625,55.26228332519531
train_33183,32.467559814453125,50.385986328125,45.587005615234375
train_33184,82.18946838378906,90.26258850097656,82.871826171875
train_33185,50.20942687988281,62.69938659667969,53.73431396484375
train_33186,61.344085693359375,72.29039001464844,65.99307250976562
train_33187,71.95603942871094,77.45004272460938,72.35707092285156
train_33188,42.62132263183594,48.265106201171875,14.966476440429688
train_33189,59.78462219238281,74.17156982421875,54.61395263671875
train_33190,35.25152587890625,50.94580078125,41.41108703613281
train_33191,146.88345336914062,151.89724731445312,144.53414916992188
train_33192,155.08395385742188,147.84375,132.40213012695312
train_33193,38.93605041503906,52.188629150390625,44.37028503417969
train_33194,77.01002502441406,86.94757080078125,89.4228515625
train_33195,98.95375061035156,97.92311096191406,81.11256408691406
train_33196,135.2180633544922,131.12216186523438,121.69039916992188
train_33197,79.56396484375,85.67622375488281,76.28227233886719
train_33198,57.0567626953125,60.444610595703125,54.91680908203125
train_33199,144.30740356445312,147.09954833984375,131.73208618164062
train_33200,41.64790344238281,50.31495666503906,46.81916809082031
train_33201,108.64006042480469,109.86117553710938,93.70582580566406
train_33202,49.92277526855469,57.51472473144531,44.64369201660156
train_33203,82.76901245117188,93.84580993652344,87.45790100097656
train_33204,127.12612915039062,129.63607788085938,120.24880981445312
train_33205,120.16633605957031,123.940185546875,112.21490478515625
train_33206,121.63468933105469,124.18798828125,106.52052307128906
train_33207,157.68385314941406,144.64251708984375,107.01603698730469
train_33208,30.961563110351562,45.324981689453125,35.27558898925781
train_33209,55.32331848144531,70.25527954101562,59.78712463378906
train_33210,63.61668395996094,70.24298095703125,62.92112731933594
train_33211,36.90522766113281,41.82524108886719,33.74501037597656
train_33212,142.59921264648438,133.9796600341797,124.45254516601562
train_33213,115.12413024902344,100.25736999511719,51.008544921875
train_33214,59.35688781738281,68.16542053222656,59.31846618652344
train_33215,83.27165222167969,86.76509094238281,65.55990600585938
train_33216,56.41302490234375,70.05763244628906,66.66546630859375
train_33217,122.31634521484375,123.13433837890625,107.92991638183594
